s,x,y,yaw,curvature,csv_speed,curve_speed,reference_speed
685.750000000,-132.301809764,40.622723340,5.334009945,-0.003611018,7.549377977,20.826515304,5.555600000
686.000000000,-132.156270409,40.419454317,5.333505940,-0.003437899,7.575501614,21.228841019,5.555600000
686.250000000,-132.010837864,40.216108909,5.332922523,-0.003177413,7.565649048,21.880705006,5.555600000
686.500000000,-131.865535789,40.012670204,5.331392230,-0.002385311,7.507798633,24.306125478,5.555600000
686.750000000,-131.720726309,39.808880679,5.330213962,-0.001601469,7.530411460,27.727179855,5.555600000
687.000000000,-131.575904061,39.605100150,5.330528264,-0.000457812,7.551834002,37.039419985,5.555600000
687.250000000,-131.430966455,39.401401622,5.331024345,0.000811385,7.555844822,33.228413254,5.555600000
687.500000000,-131.285942084,39.197764862,5.331400448,0.001401677,7.557987203,28.857432104,5.555600000
687.750000000,-131.140851303,38.994175426,5.331769777,0.002028997,7.544058603,25.696002966,5.555600000
688.000000000,-130.995676551,38.790645842,5.331864877,0.002633914,7.505514801,23.459981427,5.555600000
688.250000000,-130.850547044,38.587083995,5.332381543,0.002285021,7.533342564,24.674362278,5.555600000
688.500000000,-130.705162287,38.383704859,5.334243558,0.001996321,7.559993800,25.835737308,5.555600000
688.750000000,-130.559275717,38.180684888,5.334766015,0.002414625,7.562942612,24.201567718,5.555600000
689.000000000,-130.413678317,37.977457486,5.334116758,0.002984677,7.542668096,22.403631805,5.555600000
689.250000000,-130.268055512,37.774248274,5.334508693,0.004880812,7.535053119,18.441504345,5.555600000
689.500000000,-130.122298829,37.571135031,5.335774285,0.009317541,7.558001541,13.922810125,5.555600000
689.750000000,-129.976162165,37.368295116,5.338312519,0.014128654,7.561467469,11.497802680,5.555600000
690.000000000,-129.829377502,37.165926124,5.342899078,0.017578550,7.563015415,10.375501296,5.555600000
690.250000000,-129.681386293,36.964435176,5.349277489,0.019676365,7.568860330,9.835080196,5.555600000
690.500000000,-129.532031607,36.763954519,5.354669508,0.019816913,7.573930724,9.801822462,5.555600000
690.750000000,-129.381877199,36.564072574,5.359559716,0.019389817,7.554555035,9.903947484,5.555600000
691.000000000,-129.230568080,36.365061141,5.363717797,0.020618622,7.476313442,9.618359319,5.555600000
691.250000000,-129.078755721,36.166433618,5.367035966,0.022057583,7.535052340,9.313396850,5.555600000
691.500000000,-128.926131565,35.968433732,5.373615051,0.022450104,7.602122884,9.235121497,5.555600000
691.750000000,-128.771718727,35.771820723,5.381878211,0.023023573,7.586431904,9.124229512,5.555600000
692.000000000,-128.615842374,35.576368890,5.387494716,0.022189201,7.585914664,9.286928575,5.555600000
692.250000000,-128.459231297,35.381503410,5.391907833,0.019025753,7.597963329,9.993567871,5.555600000
692.500000000,-128.301634492,35.187433199,5.396404567,0.016856189,7.639351374,10.583287822,5.555600000
692.750000000,-128.143277217,34.993984016,5.399719186,0.016545825,7.602406765,10.676480143,5.555600000
693.000000000,-127.984397753,34.800963299,5.403338407,0.016807278,7.551970443,10.597812381,5.555600000
693.250000000,-127.824643874,34.608664837,5.408174951,0.017996468,7.573942622,10.260737188,5.555600000
693.500000000,-127.663905336,34.417190669,5.412592114,0.019109559,7.597633673,9.972722338,5.555600000
693.750000000,-127.502459590,34.226311835,5.417738412,0.019168079,7.615641734,9.958243265,5.555600000
694.000000000,-127.339757841,34.036501033,5.423376398,0.019509141,7.601140271,9.875094641,5.555600000
694.250000000,-127.176170317,33.847455063,5.427454987,0.019922705,7.579346570,9.777010427,5.555600000
694.500000000,-127.011926109,33.658978235,5.431978432,0.019518131,7.559124215,9.872930883,5.555600000
694.750000000,-126.846634043,33.471418824,5.437561401,0.019212234,7.571853394,9.947360155,5.555600000
695.000000000,-126.680296929,33.284789156,5.442575759,0.018600087,7.578757260,10.101503146,5.555600000
695.250000000,-126.513132501,33.098897103,5.447334230,0.016665196,7.588887736,10.640346470,5.555600000
695.500000000,-126.345025008,32.913856916,5.451527607,0.014727984,7.657533441,11.276607771,5.555600000
695.750000000,-126.176307810,32.729373752,5.454405917,0.013797278,7.625597450,11.625833219,5.555600000
696.000000000,-126.007137941,32.545304393,5.456796765,0.013963563,7.533704893,11.561055754,5.555600000
696.250000000,-125.837539895,32.361629400,5.460160314,0.015217596,7.561299311,11.105081572,5.555600000
696.500000000,-125.667136858,32.178703566,5.464242845,0.016241476,7.574716943,10.770299392,5.555600000
696.750000000,-125.496044963,31.996419660,5.469527842,0.016300383,7.576940760,10.751947450,5.555600000
697.000000000,-125.323716653,31.815303803,5.474449585,0.015318985,7.576634287,11.070530231,5.555600000
697.250000000,-125.150839280,31.634713382,5.477356725,0.012679685,7.557758032,12.091410021,5.555600000
697.500000000,-124.977460852,31.454602564,5.480351209,0.009835436,7.523761985,13.586006125,5.555600000
697.750000000,-124.803504320,31.275049995,5.482349358,0.008689251,7.554066425,14.367125734,5.555600000
698.000000000,-124.629407534,31.095633519,5.483120509,0.007957458,7.570401803,14.942477118,5.555600000
698.250000000,-124.455174285,30.916349457,5.485445517,0.007022226,7.573145805,15.789469477,5.555600000
698.500000000,-124.280245052,30.737744428,5.488083904,0.006757102,7.551944626,16.057031017,5.555600000
698.750000000,-124.105068368,30.559382426,5.489517677,0.006247589,7.536274492,16.611858573,5.555600000
699.000000000,-123.929627687,30.381279738,5.490738455,0.005275776,7.526824333,17.851769734,5.555600000
699.250000000,-123.754015872,30.203345796,5.491624164,0.004909182,7.552897672,18.397182979,5.555600000
699.500000000,-123.578260043,30.025554239,5.492560825,0.004900082,7.570032053,18.411364986,5.555600000
699.750000000,-123.402315206,29.847949582,5.494158040,0.005206448,7.572598943,17.951197405,5.555600000
700.000000000,-123.225992288,29.670720327,5.495716493,0.005791973,7.574208065,17.159989484,5.555600000
700.250000000,-123.049494814,29.493665022,5.496789842,0.005567697,7.553480833,17.450522905,5.555600000
700.500000000,-122.872791818,29.316814658,5.498588897,0.005022574,7.501912281,18.223169478,5.555600000
700.750000000,-122.695658392,29.140395524,5.500076021,0.005055483,7.540361092,18.173584595,5.555600000
701.000000000,-122.518430192,28.964071512,5.500562083,0.004715060,7.570196616,18.707020149,5.555600000
701.250000000,-122.341125294,28.787824602,5.501868886,0.004135625,7.572593271,19.734146647,5.555600000
701.500000000,-122.163436904,28.611964441,5.503276154,0.004415622,7.575019695,19.217232294,5.555600000
701.750000000,-121.985636674,28.436217278,5.503890231,0.004855982,7.584515420,18.480560413,5.555600000
702.000000000,-121.807732378,28.260575422,5.505113751,0.005385397,7.606237077,17.697872189,5.555600000
702.250000000,-121.629502658,28.085263906,5.506563406,0.006654848,7.586131423,16.163920285,5.555600000
702.500000000,-121.451089986,27.910138701,5.508007514,0.007840262,7.565919213,15.041198444,5.555600000
702.750000000,-121.272354617,27.735342627,5.510601021,0.008685041,7.565442808,14.370248257,5.555600000
703.000000000,-121.093036069,27.561145298,5.513202479,0.009270711,7.574105446,13.954514891,5.555600000
703.250000000,-120.913393935,27.387281783,5.515402146,0.008664016,7.582777311,14.385871700,5.555600000
703.500000000,-120.733310559,27.213874812,5.517987601,0.007813430,7.587145953,15.064077063,5.555600000
703.750000000,-120.552771695,27.040942433,5.519760083,0.008133829,7.585488322,14.797506927,5.555600000
704.000000000,-120.372074743,26.868174951,5.520508475,0.008778271,7.578358564,14.301577782,5.555600000
704.250000000,-120.191277079,26.695512841,5.522828600,0.009618510,7.561668451,13.724079140,5.555600000
704.500000000,-120.009780803,26.523586087,5.526110585,0.010903587,7.559892304,12.962121000,5.555600000
704.750000000,-119.827854150,26.352114868,5.529224820,0.011362440,7.541376215,12.719290960,5.555600000
705.000000000,-119.645290134,26.181321484,5.532569109,0.011083477,7.464975610,12.865273953,5.555600000
705.250000000,-119.462220436,26.011070715,5.534958389,0.011134080,7.364250001,12.838419790,5.555600000
705.500000000,-119.278842520,25.841151818,5.536784745,0.011015837,7.295865823,12.901433967,5.555600000
705.750000000,-119.095151930,25.671570665,5.539863119,0.011310600,7.304726018,12.746043451,5.555600000
706.000000000,-118.910731494,25.502784127,5.543307466,0.012468298,7.312575203,12.185928840,5.555600000
706.250000000,-118.725877558,25.334472811,5.546026038,0.012654343,7.319457462,12.102625608,5.555600000
706.500000000,-118.540541829,25.166691204,5.549777941,0.012938635,7.325090771,11.978567296,5.555600000
706.750000000,-118.354429823,24.999771447,5.553135909,0.014974685,7.289110457,11.189195170,5.555600000
707.000000000,-118.167971777,24.833238589,5.555147775,0.016180158,7.287577899,10.789502457,5.555600000
707.250000000,-117.981189467,24.667068891,5.560369435,0.015994837,7.330237008,10.848170419,5.555600000
707.500000000,-117.793002179,24.502492071,5.566400717,0.016655414,7.337821294,10.643293762,5.555600000
707.750000000,-117.604230122,24.338588394,5.569853621,0.016977665,7.345021481,10.547471520,5.555600000
708.000000000,-117.414910831,24.175315099,5.573047273,0.015693117,7.352352522,10.945768953,5.555600000
708.250000000,-117.225094672,24.012619599,5.576874930,0.014885374,7.365412223,11.220604866,5.555600000
708.500000000,-117.034532413,23.850801551,5.581086318,0.014905184,7.361377172,11.213615142,5.555600000
708.750000000,-116.843352857,23.689710742,5.584916574,0.014651453,7.347597915,11.304143659,5.555600000
709.000000000,-116.651555141,23.529356022,5.588551135,0.014406459,7.351337031,11.393668533,5.555600000
709.250000000,-116.459210060,23.369659501,5.591612671,0.014318903,7.356367310,11.426182839,5.555600000
709.500000000,-116.266434415,23.210482444,5.594938067,0.014350650,7.361789108,11.414361323,5.555600000
709.750000000,-116.073030883,23.052068196,5.599039287,0.014925567,7.365862456,11.206436648,5.555600000
710.000000000,-115.878956597,22.894478116,5.602760841,0.015406885,7.366447443,11.040835200,5.555600000
710.250000000,-115.684379846,22.737508172,5.606583432,0.014730741,7.366816528,11.275619287,5.555600000
710.500000000,-115.489105599,22.581405744,5.610894237,0.014091097,7.372702308,11.512100970,5.555600000
710.750000000,-115.293182869,22.426119267,5.614173661,0.014109454,7.379055784,11.505105631,5.555600000
711.000000000,-115.096889196,22.271301130,5.616630479,0.013498463,7.391548677,11.745026818,5.555600000
711.250000000,-114.900205193,22.116978731,5.620397363,0.013121821,7.421211190,11.900621734,5.555600000
711.500000000,-114.702751100,21.963644089,5.624220506,0.013895918,7.372677207,11.587276278,5.555600000
711.750000000,-114.504893289,21.810830413,5.627003277,0.014151754,7.342377633,11.489034573,5.555600000
712.000000000,-114.306588283,21.658596630,5.630869149,0.014083372,7.385589945,11.515048743,5.555600000
712.250000000,-114.107554839,21.507317262,5.634674753,0.014521026,7.396594029,11.351539911,5.555600000
712.500000000,-113.908097567,21.356597714,5.637732412,0.013623646,7.402376112,11.694648232,5.555600000
712.750000000,-113.708142344,21.206538029,5.642093861,0.010704247,7.408428881,13.072036767,5.555600000
713.000000000,-113.507377643,21.057563802,5.645432439,0.007057088,7.390351184,15.755273373,5.555600000
713.250000000,-113.306424969,20.908842625,5.646499056,0.003121308,7.387398049,22.029135630,5.555600000
713.500000000,-113.105342584,20.760296759,5.645805435,-0.001060899,7.409413064,31.152049169,5.555600000
713.750000000,-112.904596395,20.611296941,5.644244435,-0.004091235,7.418053793,19.819988970,5.555600000
714.000000000,-112.703978810,20.462124066,5.643385089,-0.004566503,7.425318286,18.954999909,5.555600000
714.250000000,-112.503488968,20.312779420,5.641488974,-0.003456343,7.432027243,21.184863771,5.555600000
714.500000000,-112.303438490,20.162846809,5.640214437,-0.002277150,7.427796212,24.703974546,5.555600000
714.750000000,-112.103330015,20.012991605,5.640673800,-0.000453327,7.426966368,37.096528385,5.555600000
715.000000000,-111.903141845,19.863242827,5.640735213,0.002009127,7.430257038,25.780702721,5.555600000
715.250000000,-111.703014940,19.713412183,5.641201438,0.004042569,7.436217520,19.915401540,5.555600000
715.500000000,-111.502687398,19.563850265,5.642539310,0.006120300,7.441836322,16.759685132,5.555600000
715.750000000,-111.302160309,19.414555651,5.644186915,0.007253632,7.446452768,15.566552571,5.555600000
716.000000000,-111.101340843,19.265654536,5.646807754,0.005848720,7.420013656,17.088750378,5.555600000
716.250000000,-110.900034910,19.117413769,5.649901995,0.003280363,7.424634916,21.615968003,5.555600000
716.500000000,-110.698297825,18.969758263,5.650168715,0.000217434,7.456784697,40.531467149,5.555600000
716.750000000,-110.496911908,18.821624215,5.648193812,-0.003423870,7.457345324,21.262474071,5.555600000
717.000000000,-110.295759780,18.673173169,5.646733304,-0.005509173,7.460275143,17.528796450,5.555600000
717.250000000,-110.094807438,18.524451514,5.644804923,-0.005209411,7.466740383,17.946913938,5.555600000
717.500000000,-109.894229172,18.375225648,5.643345149,-0.003946962,7.480048428,20.106926564,5.555600000
717.750000000,-109.693711857,18.225917917,5.642952633,-0.001974763,7.465390827,25.929183125,5.555600000
718.000000000,-109.493250804,18.076534641,5.642386369,0.000453690,7.433439733,37.091901105,5.555600000
718.250000000,-109.292902701,17.926999904,5.642673343,0.002582170,7.455137806,23.628814123,5.555600000
718.500000000,-109.092356065,17.777731798,5.643927977,0.004551286,7.465829089,18.980960497,5.555600000
718.750000000,-108.891633408,17.628700286,5.645356316,0.005388374,7.468592502,17.693748021,5.555600000
719.000000000,-108.690661053,17.480005592,5.647396891,0.004022362,7.471027498,19.955425593,5.555600000
719.250000000,-108.489332208,17.331794763,5.649320320,0.001603309,7.463031764,27.717376349,5.555600000
719.500000000,-108.287789368,17.183874303,5.649210320,-0.001018231,7.451022755,31.479625974,5.555600000
719.750000000,-108.086492737,17.035618893,5.647446899,-0.003940767,7.464904844,20.119528158,5.555600000
720.000000000,-107.885473030,16.886988684,5.645845665,-0.006111767,7.474954479,16.769736925,5.555600000
720.250000000,-107.684652238,16.738089408,5.644361961,-0.006269984,7.484664238,16.586252155,5.555600000
720.500000000,-107.484074241,16.588863181,5.642503333,-0.005168516,7.516684976,18.006307288,5.555600000
720.750000000,-107.283808613,16.439218643,5.640747897,-0.004165849,7.509145245,19.676332597,5.555600000
721.000000000,-107.083755766,16.289289136,5.640234369,-0.003041435,7.477665979,22.245756844,5.555600000
721.250000000,-106.883643632,16.139438764,5.640136909,-0.001240695,7.484471575,29.876082039,5.555600000
721.500000000,-106.683620035,15.989470282,5.639656097,0.000619180,7.489682489,35.145319036,5.555600000
721.750000000,-106.483652094,15.839427547,5.639605614,0.001961029,7.496105681,25.989246729,5.555600000
722.000000000,-106.283643616,15.689438852,5.640543881,0.003356874,7.523692046,21.425329683,5.555600000
722.250000000,-106.083394640,15.539771758,5.641986333,0.004816866,7.500529252,18.542592955,5.555600000
722.500000000,-105.882954318,15.390360711,5.643287515,0.005306430,7.454585815,17.808330888,5.555600000
722.750000000,-105.682316358,15.241215114,5.644897675,0.004346107,7.485525963,19.341767802,5.555600000
723.000000000,-105.481396109,15.092450459,5.646406197,0.002643013,7.500416482,23.430665629,5.555600000
723.250000000,-105.280309085,14.943910873,5.647009366,0.001668849,7.505896138,27.374926916,5.555600000
723.500000000,-105.079209311,14.795388549,5.646386112,0.002232618,7.511123054,24.873552426,5.555600000
723.750000000,-104.878307703,14.646598500,5.645495268,0.003813275,7.509542369,20.384246011,5.555600000
724.000000000,-104.677472976,14.497718194,5.646862044,0.006627588,7.504617923,16.192779061,5.555600000
724.250000000,-104.476165289,14.349477797,5.650023375,0.010720435,7.506021564,13.063006251,5.555600000
724.500000000,-104.274393745,14.201870624,5.652925371,0.013634099,7.508672917,11.690470837,5.555600000
724.750000000,-104.072229517,14.054801430,5.657039067,0.014309568,7.512173143,11.429665569,5.555600000
725.000000000,-103.869249799,13.908858859,5.661643361,0.015093162,7.516419408,11.147931944,5.555600000
725.250000000,-103.665740229,13.763657788,5.664799156,0.016399154,7.529791897,10.721386066,5.555600000
725.500000000,-103.461843593,13.618999351,5.667860128,0.016170897,7.544001349,10.792411759,5.555600000
725.750000000,-103.257448105,13.475046287,5.672821537,0.014684965,7.522435477,11.292061130,5.555600000
726.000000000,-103.052128584,13.332419899,5.678140665,0.013059155,7.516865077,11.927114521,5.555600000
726.250000000,-102.846213320,13.190649358,5.680968864,0.010946589,7.521027036,12.938771540,5.555600000
726.500000000,-102.640087682,13.049184801,5.682185953,0.008877081,7.524366029,14.229862265,5.555600000
726.750000000,-102.433827964,12.907915934,5.683121119,0.008376811,7.526821387,14.604524075,5.555600000
727.000000000,-102.227438187,12.766837207,5.684926856,0.010127938,7.528918340,13.406260333,5.555600000
727.250000000,-102.020669567,12.626314120,5.688228037,0.013189268,7.532767404,11.872303868,5.555600000
727.500000000,-101.813353805,12.486601770,5.691823533,0.015388481,7.529534891,11.047032829,5.555600000
727.750000000,-101.605580497,12.347569477,5.696651104,0.016268520,7.522696973,10.761862445,5.555600000
728.000000000,-101.396924418,12.209864571,5.701629074,0.017183638,7.525923627,10.487563645,5.555600000
728.250000000,-101.187777695,12.072908020,5.704890046,0.017839635,7.527738112,10.303357236,5.555600000
728.500000000,-100.978228217,11.936567043,5.708936066,0.019080127,7.526381299,9.980028158,5.555600000
728.750000000,-100.767979168,11.801306784,5.714074565,0.021696325,7.501383946,9.387225038,5.555600000
729.000000000,-100.557041560,11.667127762,5.718999075,0.022355282,7.511652453,9.253849739,5.555600000
729.250000000,-100.345471288,11.533945230,5.726981410,0.020569817,7.547328498,9.629234580,5.555600000
729.500000000,-100.132416286,11.403149335,5.733778212,0.018818222,7.531401846,10.045756670,5.555600000
729.750000000,-99.919054876,11.272854838,5.735935953,0.016096739,7.527016888,10.815792755,5.555600000
730.000000000,-99.705437495,11.142979643,5.738499044,0.013548400,7.529394821,11.724852489,5.555600000
730.250000000,-99.491410545,11.013780322,5.741620040,0.014556331,7.509999257,11.338651474,5.555600000
730.500000000,-99.276987349,10.885241467,5.744602137,0.016642564,7.511566000,10.647169125,5.555600000
730.750000000,-99.062194082,10.757321195,5.750028644,0.018077115,7.528446382,10.239026042,5.555600000
731.000000000,-98.846387722,10.631116541,5.756076275,0.019584678,7.532902999,9.856959215,5.555600000
731.250000000,-98.630064008,10.505804148,5.759965074,0.018781159,7.544867123,10.055163367,5.555600000
731.500000000,-98.413282877,10.381281893,5.765346725,0.017244314,7.558685708,10.470109724,5.555600000
731.750000000,-98.195621455,10.258304231,5.769837025,0.018094896,7.483922159,10.234257845,5.555600000
732.000000000,-97.977730861,10.135733833,5.771746545,0.018152568,7.486202219,10.218837494,5.555600000
732.250000000,-97.759601735,10.013588528,5.777469210,0.017274659,7.551823669,10.461413098,5.555600000
732.500000000,-97.540322258,9.893519752,5.783809232,0.018196149,7.549716525,10.207231021,5.555600000
732.750000000,-97.320662534,9.774150428,5.786883920,0.017588277,7.551335411,10.372786378,5.555600000
733.000000000,-97.100648931,9.655432380,5.791486472,0.015134553,7.556199263,11.133623554,5.555600000
733.250000000,-96.879898714,9.538089541,5.795587389,0.014579851,7.554661516,11.330089699,5.555600000
733.500000000,-96.658919169,9.421180168,5.797598924,0.014228459,7.466080665,11.460063482,5.555600000
733.750000000,-96.437698733,9.304726407,5.801515962,0.013403719,7.291384444,11.783591609,5.555600000
734.000000000,-96.215809677,9.189551554,5.805626778,0.014803265,7.137094234,11.249716626,5.555600000
734.250000000,-95.993639693,9.074920711,5.808314738,0.016625026,6.980911327,10.652465115,5.555600000
734.500000000,-95.771135326,8.960940708,5.812268423,0.016785868,6.825736413,10.604188993,5.555600000
734.750000000,-95.548065392,8.848069966,5.817926043,0.017567147,6.680574611,10.378686892,5.555600000
735.000000000,-95.324285810,8.736615014,5.822751334,0.019235882,6.526936220,9.941546170,5.555600000
735.250000000,-95.100137442,8.625902457,5.826356048,0.019454660,6.395901900,9.888237047,5.555600000
735.500000000,-94.875560744,8.516064002,5.831503271,0.018823968,6.275149269,10.044300565,5.555600000
735.750000000,-94.650284122,8.407664540,5.837169461,0.019247670,6.119117777,9.938651792,5.477506024
736.000000000,-94.424475655,8.300377372,5.841661560,0.020273104,5.965188234,9.696155429,5.385450050
736.250000000,-94.198234733,8.194006413,5.846075709,0.021481535,5.827975563,9.431961460,5.291792914
736.500000000,-93.971488852,8.088717340,5.851150787,0.023286651,5.675753972,9.074677053,5.196448041
736.750000000,-93.744180650,7.984648535,5.857391245,0.024916713,5.518056509,8.784661711,5.099320763
737.000000000,-93.516139987,7.882198321,5.864985241,0.025974517,5.366500791,8.610694007,5.000307215
737.250000000,-93.287277300,7.781593655,5.872062111,0.026923365,5.213904973,8.463132162,4.899293035
737.500000000,-93.057807649,7.682380441,5.877966657,0.027299198,5.059781204,8.406746172,4.796151816
737.750000000,-92.827772601,7.584485262,5.884195886,0.026745917,4.906941510,8.490151874,4.690743251
738.000000000,-92.597085759,7.488138939,5.891654273,0.025993459,4.754445257,8.607672290,4.582910892
738.250000000,-92.365616280,7.393685980,5.898969902,0.025522216,4.601543638,8.683805677,4.472479429
738.500000000,-92.133543682,7.300724759,5.904942104,0.024603426,4.457739775,8.838243446,4.359251340
738.750000000,-91.900962069,7.209043042,5.910070132,0.022878556,4.304831362,9.151893787,4.243002739
739.000000000,-91.667947806,7.118466637,5.915897787,0.021181343,4.148054776,9.495570923,4.123478173
739.250000000,-91.434313632,7.029501972,5.921460738,0.019632036,4.000384012,9.845640108,4.000384012
739.500000000,-91.200305964,6.941523572,5.926359794,0.017703731,3.951450173,10.340722161,3.951450173
739.750000000,-90.965811028,6.854852203,5.930505498,0.015105399,4.075819290,11.143695936,4.045238988
740.000000000,-90.731081582,6.768816925,5.933586791,0.011845981,4.212829812,12.477608667,4.136902038
740.250000000,-90.496056893,6.683592256,5.936640381,0.008696468,4.339909195,14.361777801,4.226577631
740.500000000,-90.260806396,6.598992108,5.938481641,0.006661250,4.460798759,16.157165340,4.314389698
740.750000000,-90.025469175,6.514633396,5.938953818,0.004615516,4.575496982,18.872097965,4.400449803
741.000000000,-89.790138860,6.430255434,5.939652660,0.002216079,4.683770159,24.937428728,4.484858801
741.250000000,-89.554684324,6.346225861,5.941092748,0.001324308,4.756725147,29.333790285,4.567708229
741.500000000,-89.319112366,6.262526185,5.940673211,0.001333558,4.826521740,29.275594845,4.649081465
741.750000000,-89.083728083,6.178298957,5.939989011,0.000698632,4.927666294,34.313530598,4.729054712
742.000000000,-88.848270486,6.094276861,5.940757216,0.000488781,5.015743487,36.652166495,4.807697835
742.250000000,-88.612757058,6.010411374,5.941183154,0.001107640,5.099810953,30.804686199,4.885075073
742.500000000,-88.377227964,5.926589888,5.941308832,0.001289053,5.184860436,29.558819427,4.961245657
742.750000000,-88.141693502,5.842783615,5.941679080,0.001659879,5.248909385,27.421050190,5.036264337
743.000000000,-87.906102421,5.759136565,5.941752241,0.002738558,5.266835571,23.129323470,5.110181843
743.250000000,-87.670555692,5.675364755,5.942216618,0.003654360,5.336717304,20.729318960,5.183045289
743.500000000,-87.434887051,5.591936558,5.943873448,0.005092958,5.420576567,18.117610175,5.254898521
743.750000000,-87.199063989,5.508945715,5.945464932,0.006756361,5.495608055,16.057798167,5.325782428
744.000000000,-86.963130941,5.426268046,5.946658878,0.006453382,5.566593309,16.380920642,5.395735211
744.250000000,-86.727110380,5.343840560,5.949504851,0.005332251,5.627513807,17.771984395,5.464792628
744.500000000,-86.490711090,5.262507325,5.951354897,0.005417416,5.663432775,17.653665365,5.532988204
744.750000000,-86.254387379,5.180953775,5.950868614,0.005447696,5.719186906,17.612163510,5.555600000
745.000000000,-86.018066862,5.099390513,5.951800385,0.005003388,5.785777131,18.252266398,5.555600000
745.250000000,-85.781591578,5.018277501,5.953866954,0.006004084,5.849540612,16.898156732,5.555600000
745.500000000,-85.544935992,4.937691686,5.955915985,0.007586550,5.920603228,15.261795860,5.555600000
745.750000000,-85.308130069,4.857548369,5.957452229,0.007747770,6.016445805,15.120505658,5.555600000
746.000000000,-85.071227888,4.777690016,5.959781492,0.007573493,5.994194084,15.273412833,5.555600000
746.250000000,-84.834051451,4.698650820,5.961853870,0.008429699,6.021573305,14.563511166,5.555600000
746.500000000,-84.596820312,4.619775052,5.963182888,0.009828416,6.073853247,13.590408901,5.555600000
746.750000000,-84.359434962,4.541366670,5.965533779,0.011376954,6.130490643,12.711830872,5.555600000
747.000000000,-84.121835640,4.463607193,5.968908669,0.012747112,6.181945777,12.061720672,5.555600000
747.250000000,-83.883925851,4.386802687,5.972896076,0.012073678,6.253749960,12.368473744,5.555600000
747.500000000,-83.645714008,4.310940485,5.977181685,0.009298275,6.214623721,13.935827483,5.555600000
747.750000000,-83.407155613,4.236178254,5.979722826,0.006334123,6.266740820,16.513567579,5.555600000
748.000000000,-83.168561469,4.161527737,5.979178017,0.003430341,6.335397911,21.246942575,5.555600000
748.250000000,-82.930083723,4.086505313,5.978510108,0.000917440,6.377097924,32.296398140,5.555600000
748.500000000,-82.691589254,4.011536064,5.979129932,0.000632935,6.420341899,34.996973438,5.555600000
748.750000000,-82.453018702,3.936809330,5.979523650,0.002537715,6.472705415,23.776810441,5.555600000
749.000000000,-82.214465282,3.862027905,5.979674466,0.004884926,6.495443308,18.435057762,5.555600000
749.250000000,-81.975872329,3.787373175,5.980808716,0.007277788,6.506168331,15.543823102,5.555600000
749.500000000,-81.737149922,3.713133114,5.983223695,0.009873685,6.532872871,13.562090084,5.555600000
749.750000000,-81.498199033,3.639631601,5.986628666,0.012793230,6.575085366,12.041539455,5.555600000
750.000000000,-81.258977244,3.567019132,5.990219384,0.014828747,6.613328879,11.240657932,5.555600000
750.250000000,-81.019505373,3.495235718,5.993662918,0.013913602,6.647908628,11.580404170,5.555600000
750.500000000,-80.779788755,3.424272371,5.998803329,0.011073621,6.678564205,12.870524062,5.555600000
750.750000000,-80.539590859,3.354954472,6.002300875,0.008295579,6.695361969,14.668198599,5.555600000
751.000000000,-80.299383434,3.285669607,6.002335441,0.005009949,6.722595020,18.242300170,5.555600000
751.250000000,-80.059180751,3.216368315,6.002196620,0.001668599,6.754563533,27.376208954,5.555600000
751.500000000,-79.818992570,3.147016760,6.002424612,0.000893495,6.787524101,32.499969141,5.555600000
751.750000000,-79.578758310,3.077825004,6.002566474,0.002035660,6.818877636,25.667788634,5.555600000
752.000000000,-79.338550474,3.008541602,6.002709259,0.003095217,6.826644099,22.099199165,5.555600000
752.250000000,-79.098296699,2.939418520,6.004160795,0.004573539,6.825320160,18.943031702,5.555600000
752.500000000,-78.857888729,2.870832746,6.005460412,0.006751359,6.832301194,16.062977952,5.555600000
752.750000000,-78.617455864,2.802334306,6.006898864,0.008959145,6.883707857,14.171113602,5.555600000
753.000000000,-78.376852204,2.734440624,6.009526064,0.010776174,6.924615704,13.032054786,5.555600000
753.250000000,-78.136062999,2.667206524,6.012628050,0.011584753,6.953228959,12.606445682,5.555600000
753.500000000,-77.895042132,2.600806665,6.016639860,0.010842592,6.990419535,12.995458856,5.555600000
753.750000000,-77.653721764,2.535506858,6.019921751,0.009025394,6.998387652,14.124213207,5.555600000
754.000000000,-77.412270321,2.470690441,6.021399370,0.006483184,7.007183485,16.348268867,5.555600000
754.250000000,-77.170757228,2.406103863,6.022132010,0.003614312,7.033718116,20.819078346,5.555600000
754.500000000,-76.929211008,2.341641293,6.022585575,0.001869563,7.058524762,26.400191910,5.555600000
754.750000000,-76.687639440,2.277273830,6.022890268,0.001684940,7.082527043,27.292775693,5.555600000
755.000000000,-76.446053987,2.212958467,6.022707125,0.001730704,7.100512368,27.063106714,5.555600000
755.250000000,-76.204505998,2.148502520,6.023287908,0.001901015,7.083118091,26.256690765,5.555600000
755.500000000,-75.962846148,2.084467857,6.024455821,0.003051253,7.094989818,22.218785556,5.555600000
755.750000000,-75.721148266,2.020576301,6.024588524,0.004253136,7.122357859,19.512174849,5.555600000
756.000000000,-75.479471277,1.956605738,6.025639858,0.005369205,7.158079509,17.720353156,5.555600000
756.250000000,-75.237639700,1.893222563,6.027585665,0.007815966,7.180723423,15.061909581,5.555600000
756.500000000,-74.995715778,1.830193044,6.029042203,0.010577193,7.199111848,13.143570308,5.555600000
