group,start_index,start_x,start_y,predicted_x,predicted_y,true_x,true_y,error_x,error_y,position_error,yaw_error
2.0,648.0,-0.4485642127978917,-181.55386129172817,-0.6775879258181394,-181.49294445230112,-0.678755965023166,-181.48625802467114,0.0011680392050266164,-0.006686427629972513,0.0067876822285179985,0.006415228542223871
2.0,653.0,-0.5637680945478185,-181.51970426671156,-0.7928786892780325,-181.46004445191275,-0.7926091184940941,-181.4537757377142,-0.00026957078393841094,-0.0062687141985406925,0.0062745076388939745,0.006485818536592802
2.0,658.0,-0.678755965023166,-181.48625802467114,-0.9080039810134245,-181.42783343075416,-0.9064211433819818,-181.42193320305464,-0.001582837631442735,-0.00590022769952725,0.006108851109151365,0.0065497730218635475
2.0,663.0,-0.7926091184940941,-181.4537757377142,-1.0220356001606028,-181.39655814251657,-1.0243057224432965,-181.3896089233279,0.002270122282693743,-0.006949219188669531,0.007310615740863108,0.006381673240379193
2.0,668.0,-0.9064211433819818,-181.42193320305464,-1.136061681384086,-181.36590887023004,-1.137685297450194,-181.3591503330988,0.0016236160661080579,-0.006758537131247522,0.0069508239284688895,0.006414393808630957
2.0,673.0,-1.0243057224432965,-181.3896089233279,-1.2541994136853636,-181.33480897756326,-1.2525686516665306,-181.32891451618354,-0.001630762018832943,-0.005894461379710947,0.00611588584907959,0.006562921755736806
2.0,678.0,-1.137685297450194,-181.3591503330988,-1.3678476680269323,-181.3055188266543,-1.3699058587121493,-181.29868170343923,0.002058190685217065,-0.006837123215063912,0.00714019626863857,0.006401141593578074
2.0,683.0,-1.2525686516665306,-181.32891451618354,-1.4830239777924077,-181.2764595073566,-1.4811894735071172,-181.27061348274725,-0.001834504285290528,-0.005846024609354572,0.006127104512404582,0.0065767302988759555
2.0,688.0,-1.3699058587121493,-181.29868170343923,-1.600677932723244,-181.24742209077084,-1.6034753983838657,-181.24044190883197,0.0027974656606215564,-0.00698018193887151,0.007519890559184013,0.00637276217549676
2.0,693.0,-1.4811894735071172,-181.27061348274725,-1.7122751339508826,-181.22048295176543,-1.7152463895726107,-181.21348203843826,0.002971255621728064,-0.00700091332717534,0.0076053367699446366,0.006366749026898155
2.0,698.0,-1.6034753983838657,-181.24044190883197,-1.834917107736552,-181.19154807726486,-1.8337150355849157,-181.185546032079,-0.0012020721516363686,-0.006002045185852012,0.0061212354856474025,0.006553330033840954
2.0,703.0,-1.7152463895726107,-181.21348203843826,-1.947021631919024,-181.16571573549248,-1.9517365629851984,-181.1583675090498,0.004714931066174266,-0.007348226442672967,0.008730807912878018,0.0062924357438487455
2.0,708.0,-1.8337150355849157,-181.185546032079,-2.0658498757765447,-181.13897268333378,-2.06550904557169,-181.1327810502326,-0.00034083020485464743,-0.0061916331011673265,0.00620100682857326,0.006517183156466988
2.0,713.0,-1.9517365629851984,-181.1583675090498,-2.183944243655221,-181.11181612629014,-2.18677928730004,-181.10548604694753,0.002835043644818569,-0.006330079342603767,0.006935948165296876,0.005786727870197517
2.0,718.0,-2.06550904557169,-181.1327810502326,-2.2961543053572533,-181.0806407644672,-2.3000255390225357,-181.07387934217465,0.003871233665282414,-0.006761422292555608,0.00779123106508104,0.00602940327902024
2.0,723.0,-2.18677928730004,-181.10548604694753,-2.4156396310060706,-181.04271446635514,-2.4130658723301726,-181.03840424432929,-0.0025737586758980413,-0.004310222025850408,0.005020184023906537,0.004887404211230795
2.0,728.0,-2.3000255390225357,-181.07387934217465,-2.524177285350644,-180.99888030081655,-2.5258389501194976,-181.00338252033728,0.0016616647688536546,0.004502219520730932,0.004799073912423118,-0.00520843510314517
2.0,733.0,-2.4130658723301726,-181.03840424432929,-2.6382595664466355,-180.96305694385796,-2.6460411273282967,-180.96548199002086,0.007781560881661154,0.00242504616289807,0.008150677189484673,-0.004723732460413021
2.0,738.0,-2.5258389501194976,-181.00338252033728,-2.7522051571735577,-180.92719317674064,-2.762230825597818,-180.92812602857936,0.010025668424260115,0.0009328518387121676,0.010068974123821899,-0.003896029353795516
2.0,743.0,-2.6460411273282967,-180.96548199002086,-2.8730714311299614,-180.8876524897595,-2.875436408575302,-180.89108059093343,0.002364977445340699,0.003428101173938103,0.0041647324014546265,-0.004263166471374368
2.0,748.0,-2.762230825597818,-180.92812602857936,-2.989753813073154,-180.8487861282685,-2.994235103603462,-180.85151504694346,0.004481290530307991,0.002728918674961278,0.005246804927913795,-0.004186209631268589
2.0,753.0,-2.875436408575302,-180.89108059093343,-3.1033348211685987,-180.81031814009214,-3.1093910327593437,-180.81248480333298,0.0060562115907449865,0.0021666632408425812,0.006432116947871237,-0.004108983808328137
2.0,758.0,-2.994235103603462,-180.85151504694346,-3.2224158501430322,-180.7692821221232,-3.226465177642794,-180.77211488127364,0.0040493274997617235,0.002832759150436459,0.004941819260627408,-0.004196915495786158
2.0,763.0,-3.1093910327593437,-180.81248480333298,-3.337750248671424,-180.72884828232998,-3.3393811925703036,-180.73251802979593,0.0016309438988795222,0.003669747465949058,0.004015846668528552,-0.004305287486444875
2.0,768.0,-3.226465177642794,-180.77211488127364,-3.4549218276496534,-180.68707154904757,-3.455166639671618,-180.69123669350742,0.000244812021964691,0.00416514445984717,0.004172332836375116,-0.004367311855342226
2.0,773.0,-3.3393811925703036,-180.73251802979593,-3.5676764215120005,-180.64556339268435,-3.574455488945811,-180.64729424200434,0.006779067433810404,0.001730849319983463,0.0069965416200174204,-0.004010662105790708
2.0,778.0,-3.455166639671618,-180.69123669350742,-3.6821993389386414,-180.59963527118214,-3.6889531663683024,-180.59924186063358,0.006753827429661019,-0.0003934105485541295,0.006765275811772587,-0.0019235381956965725
2.0,783.0,-3.574455488945811,-180.64729424200434,-3.7983946901355035,-180.54629105876344,-3.800816304353464,-180.55088098721407,0.0024216142179604994,0.004589928450627667,0.005189572102062919,-0.005771415000944025
2.0,788.0,-3.6889531663683024,-180.59924186063358,-3.9108868647323947,-180.4919856338822,-3.9181062535468953,-180.49904010440906,0.007219388814500682,0.007054470526867362,0.010093816387738479,-0.009765265888296515
2.0,793.0,-3.800816304353464,-180.55088098721407,-4.022812985287038,-180.44191955581684,-4.0293081575423875,-180.4484310012244,0.006495172255349679,0.006511445407568317,0.009197074748114575,-0.009013773029137974
2.0,798.0,-3.9181062535468953,-180.49904010440906,-4.139508085559509,-180.387443285225,-4.143345449085401,-180.3950407084979,0.0038373635258919236,0.007597423272898141,0.00851153330589853,-0.009143758772277357
2.0,803.0,-4.0293081575423875,-180.4484310012244,-4.249980666473713,-180.3342452807413,-4.257391420155831,-180.34012979875104,0.007410753682117743,0.005884518009736439,0.009462918278413598,-0.008839412779140243
2.0,808.0,-4.143345449085401,-180.3950407084979,-4.3631999252746,-180.27825556689396,-4.370384372713478,-180.2842028207818,0.007184447438878472,0.0059472538878253545,0.009326634645372426,-0.008864435638046064
2.0,813.0,-4.257391420155831,-180.34012979875104,-4.476342676318914,-180.2207635558296,-4.481430269692706,-180.2277392535243,0.005087593373792387,0.00697569769471329,0.008633884679857875,-0.00906798540798226
2.0,818.0,-4.370384372713478,-180.2842028207818,-4.588360030936847,-180.16229301253586,-4.595307778656079,-180.16826608947767,0.0069477477192325665,0.005973076941813815,0.009162360313965457,-0.008890672399790134
2.0,823.0,-4.481430269692706,-180.2277392535243,-4.698374691649184,-180.1033432653737,-4.698123411038734,-180.1131796457956,-0.00025128061044998873,0.009836380421916147,0.009839589511247072,-0.009599634466658458
2.0,828.0,-4.595307778656079,-180.16826608947767,-4.811124441330869,-180.04133342724447,-4.818712051650852,-180.04686318598556,0.007587610319983007,0.005529758741090518,0.009388826449699643,-0.00883543447064783
2.0,833.0,-4.698123411038734,-180.1131796457956,-4.913898470523144,-179.98613543981008,-4.928676681317219,-179.98552793577116,0.014778210794075264,-0.0006075040389248443,0.01479069218905703,-0.006109324071905231
2.0,838.0,-4.818712051650852,-180.04686318598556,-5.039728761397783,-179.92957998030008,-5.042079661939379,-179.92871865872064,0.002350900541595813,-0.0008613215794355256,0.002503718877924755,-0.0003071353728612003
2.0,843.0,-4.928676681317219,-179.98552793577116,-5.15666759145778,-179.88316321908437,-5.155447562020141,-179.8812736994053,-0.001220029437638992,-0.0018895196790538193,0.0022491679453160813,0.002172801298672144
2.0,848.0,-5.042079661939379,-179.92871865872064,-5.274063707864787,-179.83850735329463,-5.2729999066150555,-179.83865177618762,-0.0010638012497317106,0.00014442289298699507,0.0010735599987655475,0.0006277313265550255
2.0,853.0,-5.155447562020141,-179.8812736994053,-5.39199301602995,-179.8061239893111,-5.386536117338007,-179.79775800616764,-0.005456898691942769,-0.00836598314344883,0.00998836409481536,0.010790443207748357
2.0,858.0,-5.2729999066150555,-179.83865177618762,-5.533916448324319,-179.7578014507406,-5.511126321465125,-179.75422903182394,-0.022790126859193904,-0.0035724189166614906,0.023068421254482767,0.013059110138532226
2.0,863.0,-5.386536117338007,-179.79775800616764,-5.684866163338608,-179.70207080808083,-5.650692727911267,-179.707473996257,-0.0341734354273413,0.005403188176160256,0.03459794981460121,0.008865932630567563
2.0,868.0,-5.511126321465125,-179.75422903182394,-5.830183539241569,-179.65555672379728,-5.801199319290907,-179.65933016256125,-0.028984219950661583,0.003773438763971626,0.029228818762546193,0.007964502073825042
